id,name,name_code,attrition,age,gender,marital_status_id,distance_from_home,hourly_rate,daily_rate,monthly_rate,monthly_income,percent_salary_hike,job_level,job_role_id,business_travel_id,department_id,education_id,num_of_companies_worked,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,stock_option_level,environment_satisfaction_id,job_involvement_id,job_satisfaction_id,performance_rating_id,relationship_satisfaction_id,work_life_balance_id,over_time,workload_pressure_index,engagement_score,engagement_feedback_score,training_hours_last_year,training_hours_last_6_months,training_gap_score,promotion_stagnation_ratio,role_stability_ratio,attrition_risk_class_id,over_time_hours_last_month,late_arrivals_last_month,absence_days_last_month,absence_ratio,work_shift_id
471,Patricia Williams,patricia_williams,False,38,False,1,10,76,1495,22174,9824,19,2,4,1,0,2,3,18,4,1,0,0,0,1,2,2,2,2,2,2,True,2,3,4,55,30,3,0.0,0.0,0,19.8,11,3,0.1304347826086956,2
472,William Davis,william_davis,False,37,False,1,1,65,446,15701,6447,12,2,3,1,0,3,6,8,2,6,5,4,3,1,1,2,1,2,1,1,True,2,4,3,26,15,4,0.667,0.833,2,19.183333333333334,13,1,0.0434782608695652,2
473,Linda Smith,linda_smith,False,49,True,0,18,58,1245,2125,19502,17,5,7,1,0,3,1,31,5,31,9,0,9,1,3,1,2,2,2,2,True,5,3,4,47,26,3,0.0,0.29,1,20.316666666666663,12,1,0.0434782608695652,1
474,Jennifer Smith,jennifer_smith,False,24,True,1,23,89,691,21630,2725,11,1,1,1,0,2,1,6,3,6,5,1,4,2,1,3,3,2,1,2,True,4,3,3,33,14,3,0.167,0.833,2,21.65,9,1,0.0434782608695652,2
475,Robert Martinez,robert_martinez,False,26,True,1,28,66,703,7428,6272,20,2,0,1,1,1,1,6,5,5,3,1,4,2,0,2,1,3,3,3,True,2,2,4,59,31,3,0.2,0.6,2,19.05,7,1,0.0434782608695652,2
476,Patricia Davis,patricia_davis,False,24,True,1,17,94,823,9100,2127,21,1,2,1,0,1,1,1,2,1,0,0,0,1,3,1,1,3,3,2,True,2,3,4,23,8,4,0.0,0.0,1,18.766666666666666,10,1,0.0434782608695652,1
477,James Davis,james_davis,False,50,True,1,3,99,1246,7999,18200,11,5,5,2,2,2,1,32,2,32,5,10,7,1,0,2,1,2,2,2,True,3,2,3,19,6,4,0.312,0.156,2,14.383333333333333,11,3,0.1304347826086956,1
478,Barbara Smith,barbara_smith,False,25,True,1,13,40,622,26376,2096,11,1,6,1,1,0,1,7,1,7,4,0,6,0,1,2,2,2,2,2,True,2,4,3,15,8,4,0.0,0.571,0,19.9,14,1,0.0434782608695652,1
479,William Jones,william_jones,True,24,False,1,7,55,1287,14168,2886,16,1,2,2,0,2,1,6,4,6,3,1,2,1,0,2,2,2,3,2,True,4,3,4,56,24,3,0.167,0.5,2,18.7,12,1,0.0434782608695652,2
480,William Rodriguez,william_rodriguez,True,30,True,1,12,74,448,14470,2033,18,1,6,2,1,3,1,1,2,1,0,0,0,1,1,1,0,2,2,3,True,2,1,3,24,14,4,0.0,0.0,1,22.266666666666666,10,2,0.0869565217391304,1
481,Michael Rodriguez,michael_rodriguez,False,34,True,1,1,83,254,22794,3622,13,1,1,1,0,1,1,6,3,6,5,1,3,1,1,1,3,2,3,2,True,4,3,4,40,13,3,0.167,0.833,1,19.916666666666668,14,1,0.0434782608695652,2
482,William Johnson,william_johnson,True,31,True,0,13,46,1365,11512,4233,17,2,0,1,1,3,2,9,2,3,1,1,2,0,1,2,0,2,2,0,True,2,2,3,30,17,4,0.333,0.333,2,15.916666666666666,12,1,0.0434782608695652,2
483,Jennifer Miller,jennifer_miller,False,35,True,2,25,54,538,14004,3681,14,2,2,1,0,1,4,9,3,3,2,0,2,0,0,1,3,2,3,2,True,2,3,2,27,12,4,0.0,0.667,1,18.85,4,2,0.0869565217391304,2
484,Robert Johnson,robert_johnson,False,31,True,0,6,66,525,6219,5460,22,2,0,1,1,3,4,13,4,7,7,5,7,2,0,3,3,3,3,3,True,2,5,4,40,22,3,0.714,1.0,0,16.633333333333333,14,2,0.0869565217391304,2
485,Michael Jones,michael_jones,False,27,False,0,6,66,798,5013,2187,12,1,1,1,0,3,0,6,5,5,3,0,3,2,0,1,2,2,2,1,True,1,3,3,62,34,2,0.0,0.6,1,21.48333333333333,14,1,0.0434782608695652,1
486,Elizabeth Miller,elizabeth_miller,False,37,True,1,2,75,558,3010,9602,11,2,0,1,1,2,4,17,3,3,0,1,0,1,3,2,2,2,2,1,True,3,3,3,43,25,3,0.333,0.0,1,19.866666666666667,11,1,0.0434782608695652,2
487,Michael Brown,michael_brown,False,20,False,2,1,83,959,11757,2836,13,1,1,1,0,2,1,1,0,1,0,0,0,0,3,1,1,2,3,3,True,1,3,3,0,0,5,0.0,0.0,1,18.8,13,1,0.0434782608695652,1
488,John Jones,john_jones,False,42,False,1,2,81,622,5718,4089,13,2,4,1,0,3,1,10,4,10,2,2,2,2,2,2,3,2,1,2,True,2,4,3,63,37,2,0.2,0.2,0,19.96666666666667,14,1,0.0434782608695652,1
489,Jennifer Johnson,jennifer_johnson,False,43,True,0,6,50,782,2671,16627,14,4,7,1,0,3,4,21,3,1,0,0,0,1,1,1,3,2,2,1,True,4,3,3,35,12,3,0.0,0.0,2,17.4,12,1,0.0434782608695652,2
490,Linda Garcia,linda_garcia,False,38,False,2,1,43,362,14561,2619,17,1,1,1,0,0,3,8,3,0,0,0,0,0,2,2,0,2,3,1,True,1,3,4,33,11,3,0.0,0.0,2,15.033333333333331,11,1,0.0434782608695652,2
491,William Martinez,william_martinez,False,43,True,0,9,72,1001,19627,5679,13,2,2,2,0,4,3,10,3,8,7,4,7,1,3,2,2,2,1,2,True,5,3,3,31,13,3,0.5,0.875,0,25.166666666666668,11,1,0.0434782608695652,1
492,Michael Jones,michael_jones,False,48,False,1,1,40,1236,17997,15402,11,4,5,1,0,3,7,21,3,3,2,0,2,1,3,1,0,2,0,0,True,1,1,2,28,15,4,0.0,0.667,2,16.133333333333333,13,1,0.0434782608695652,2
493,John Jones,john_jones,False,44,False,2,1,50,1112,26894,5985,11,2,8,1,2,3,4,10,1,2,2,0,2,0,0,1,2,2,1,3,True,2,1,3,14,6,4,0.0,1.0,0,22.633333333333333,6,2,0.0869565217391304,2
494,James Jones,james_jones,False,34,False,0,14,31,204,2912,2579,18,1,6,1,1,2,1,8,3,8,2,0,6,2,2,2,2,2,3,2,True,4,2,2,47,26,3,0.0,0.25,1,16.083333333333332,11,1,0.0434782608695652,1
495,James Martinez,james_martinez,True,27,True,0,2,85,1420,16346,3041,11,1,6,1,1,0,0,5,3,4,3,0,2,1,2,2,0,2,1,2,True,2,3,2,34,18,3,0.0,0.75,1,18.816666666666663,16,1,0.0434782608695652,2
496,William Davis,william_davis,False,21,True,2,22,49,1343,24444,3447,11,1,6,1,1,0,1,3,2,3,2,1,2,0,2,2,2,2,2,2,True,2,4,3,31,11,3,0.333,0.667,0,18.0,11,1,0.0434782608695652,2
497,Barbara Davis,barbara_davis,False,44,True,1,3,35,1315,9358,19513,12,5,5,1,0,3,4,26,2,2,2,0,1,1,3,2,3,2,0,3,True,4,4,2,29,17,4,0.0,1.0,1,15.383333333333333,10,1,0.0434782608695652,2
498,John Davis,john_davis,False,22,True,1,6,69,604,12145,2773,20,1,1,1,0,0,0,3,3,2,2,2,2,0,0,2,2,3,3,2,True,2,2,5,36,11,3,1.0,1.0,0,17.96666666666667,10,1,0.0434782608695652,1
499,James Brown,james_brown,False,33,True,0,8,39,1216,20431,7104,12,2,0,1,1,3,0,6,3,5,0,1,2,0,2,2,2,2,3,2,True,1,2,4,40,23,3,0.2,0.0,0,16.516666666666666,8,1,0.0434782608695652,1
500,David Rodriguez,david_rodriguez,False,32,False,1,9,92,646,18089,6322,12,2,1,1,0,3,1,6,2,6,4,0,5,1,0,2,3,2,3,1,True,5,3,4,23,9,4,0.0,0.667,2,20.766666666666666,9,1,0.0434782608695652,1
501,Michael Martinez,michael_martinez,False,30,False,0,3,71,160,22653,2083,20,1,1,2,0,2,1,1,2,1,0,0,0,1,2,2,2,3,2,2,True,2,2,4,25,11,4,0.0,0.0,0,14.066666666666666,13,2,0.0869565217391304,1
502,Linda Williams,linda_williams,False,53,False,2,1,34,238,7507,8381,20,2,0,1,1,0,7,18,2,14,7,8,10,0,3,2,0,3,3,3,True,1,3,4,17,7,4,0.571,0.5,2,16.716666666666665,8,1,0.0434782608695652,1
503,Elizabeth Garcia,elizabeth_garcia,False,34,True,1,1,42,1397,7660,2691,12,1,1,1,0,4,1,10,4,10,9,8,8,1,1,2,3,2,3,1,True,2,5,4,54,19,3,0.8,0.9,2,19.183333333333334,16,2,0.0869565217391304,2
504,James Johnson,james_johnson,True,45,False,1,26,100,306,5630,4286,14,2,0,2,1,3,2,5,4,1,1,0,0,2,0,2,0,2,3,2,True,3,1,4,34,14,3,0.0,1.0,1,23.23333333333333,9,2,0.0869565217391304,2
505,Barbara Johnson,barbara_johnson,False,26,False,1,6,71,991,17759,2659,13,1,2,1,0,2,1,3,2,3,2,0,2,1,2,2,3,2,2,2,True,4,3,3,29,10,4,0.0,0.667,1,18.916666666666668,14,2,0.0869565217391304,1
506,John Smith,john_smith,False,37,True,1,3,36,482,9606,9434,15,3,3,1,0,2,1,10,2,10,7,7,8,1,2,2,2,2,2,2,True,2,2,3,29,10,4,0.7,0.7,0,24.53333333333333,11,1,0.0434782608695652,1
507,William Brown,william_brown,False,29,False,1,3,62,1176,3487,5561,14,2,0,1,1,1,1,6,5,6,0,1,2,1,1,2,2,2,0,1,True,2,3,3,49,17,3,0.167,0.0,1,20.98333333333333,16,2,0.0869565217391304,1
508,William Smith,william_smith,False,35,True,2,6,82,1017,19368,6646,13,2,1,1,0,3,1,17,3,17,11,11,8,0,1,0,3,2,1,2,True,2,3,3,32,14,3,0.647,0.647,0,15.483333333333333,10,1,0.0434782608695652,1
509,David Rodriguez,david_rodriguez,False,33,True,0,6,30,1296,5335,7725,23,2,4,2,0,2,3,15,2,13,11,4,7,1,2,2,3,3,2,0,True,2,4,4,24,13,4,0.308,0.846,1,20.816666666666663,10,1,0.0434782608695652,2
510,Jennifer Garcia,jennifer_garcia,False,54,True,1,19,88,397,6729,10725,15,3,8,1,2,3,2,16,1,9,7,7,1,1,2,2,1,2,2,3,True,2,3,3,13,6,4,0.778,0.778,1,19.633333333333333,9,1,0.0434782608695652,1
511,Robert Brown,robert_brown,False,36,True,0,9,48,913,13934,8847,11,2,3,1,0,1,2,13,2,3,2,0,2,1,1,1,1,2,2,2,True,4,2,4,21,12,4,0.0,0.667,2,17.966666666666665,9,2,0.0869565217391304,1
512,Barbara Davis,barbara_davis,False,27,True,2,3,54,1115,15174,2045,13,1,1,1,0,3,0,5,0,4,2,1,1,0,0,1,3,2,3,2,True,2,4,3,0,0,5,0.25,0.5,1,17.0,13,1,0.0434782608695652,2
513,William Smith,william_smith,True,20,True,2,10,32,1362,26999,1009,11,1,1,1,0,0,1,1,5,1,0,1,1,0,3,2,2,2,3,2,True,4,3,3,52,26,3,1.0,0.0,1,15.766666666666666,13,1,0.0434782608695652,2
514,John Rodriguez,john_rodriguez,True,33,True,2,3,70,1076,3164,3348,11,1,1,2,0,2,1,10,3,10,8,9,7,0,0,2,0,2,0,2,True,4,2,2,25,13,4,0.9,0.8,2,17.883333333333333,12,1,0.0434782608695652,1
515,Robert Smith,robert_smith,False,35,True,1,3,41,727,16900,1281,18,1,2,0,0,2,1,1,3,1,0,0,0,2,2,1,2,2,2,2,True,2,2,3,24,10,4,0.0,0.0,0,19.916666666666668,11,1,0.0434782608695652,2
516,William Brown,william_brown,False,23,True,1,4,58,885,8544,2819,16,1,1,1,0,2,2,5,3,3,2,0,2,1,0,3,0,2,0,3,True,1,3,3,26,13,4,0.0,0.667,2,21.73333333333333,7,1,0.0434782608695652,1
517,Jennifer Brown,jennifer_brown,False,25,True,1,8,57,810,15678,4851,22,2,0,1,1,2,0,4,4,3,2,1,2,1,3,3,1,3,2,2,True,2,3,3,57,18,3,0.333,0.667,1,20.916666666666668,11,2,0.0869565217391304,1
518,John Miller,john_miller,False,38,False,2,7,46,243,7791,4028,20,2,0,1,1,3,0,8,2,7,7,0,5,0,3,1,3,3,0,2,True,3,3,3,31,17,3,0.0,1.0,0,17.1,12,1,0.0434782608695652,2
519,Elizabeth Smith,elizabeth_smith,False,29,True,0,1,76,806,18959,2720,18,1,1,2,0,3,1,10,5,10,7,2,8,1,1,0,3,2,3,2,True,2,2,4,57,30,3,0.2,0.7,0,24.166666666666668,14,1,0.0434782608695652,1
520,Robert Brown,robert_brown,False,48,True,1,2,56,817,18597,8120,12,2,0,1,1,0,3,12,3,2,2,2,2,0,1,3,1,2,3,2,True,2,3,4,36,13,3,1.0,1.0,1,17.383333333333333,10,2,0.0869565217391304,1
521,Jennifer Garcia,jennifer_garcia,False,27,False,0,3,71,1410,16673,4647,20,2,0,2,1,0,1,6,3,6,5,0,4,2,3,3,3,3,1,2,True,4,4,2,28,15,4,0.0,0.833,1,16.766666666666666,12,1,0.0434782608695652,1
522,Robert Smith,robert_smith,False,37,True,2,10,80,1225,15232,4680,17,1,1,1,0,1,3,4,2,1,0,0,0,0,3,3,3,2,0,2,True,2,4,1,25,8,4,0.0,0.0,0,15.466666666666669,9,2,0.0869565217391304,2
523,Jennifer Williams,jennifer_williams,False,50,True,1,28,74,1207,3297,3221,11,1,2,1,0,0,1,20,3,20,8,3,8,3,3,3,2,2,2,2,True,4,3,3,27,10,4,0.15,0.4,1,14.816666666666666,14,2,0.0869565217391304,2
524,Elizabeth Smith,elizabeth_smith,False,34,False,2,9,46,1442,17654,8621,14,3,4,1,0,2,1,9,3,8,7,7,7,0,3,1,1,2,1,3,True,2,2,2,39,12,3,0.875,0.875,1,10.4,11,2,0.0869565217391304,1
525,John Smith,john_smith,True,24,False,2,3,65,693,24785,4577,14,2,0,1,1,1,9,4,3,2,2,2,0,0,0,2,2,2,0,2,True,2,3,2,46,25,3,1.0,1.0,1,18.183333333333334,14,2,0.0869565217391304,1
526,William Martinez,william_martinez,False,39,False,2,2,80,408,20978,4553,11,2,4,1,0,3,1,20,4,20,7,11,10,0,3,1,2,2,0,2,True,2,3,2,38,20,3,0.55,0.35,0,18.0,8,1,0.0434782608695652,2
527,Robert Williams,robert_williams,False,32,True,2,10,55,929,21703,5396,12,2,0,1,1,2,1,10,2,10,7,0,8,0,3,2,3,2,3,1,True,2,4,4,28,15,4,0.0,0.7,1,20.78333333333333,10,1,0.0434782608695652,2
528,William Johnson,william_johnson,True,50,True,1,8,50,562,23452,6796,14,2,0,2,1,1,3,18,4,4,3,1,3,1,1,2,2,2,0,2,True,4,3,1,33,10,3,0.25,0.75,1,19.616666666666667,6,2,0.0869565217391304,2
529,Patricia Smith,patricia_smith,False,38,False,2,1,33,827,19383,7625,13,2,4,1,0,3,0,10,4,9,7,1,8,0,1,3,3,2,2,1,True,2,4,4,44,20,3,0.111,0.778,2,20.23333333333333,10,1,0.0434782608695652,2
530,Elizabeth Martinez,elizabeth_martinez,False,27,False,1,1,68,608,6009,7412,11,3,3,1,0,1,1,9,3,9,7,0,7,0,2,2,0,2,3,2,True,2,2,3,27,14,4,0.0,0.778,1,16.783333333333335,11,2,0.0869565217391304,2
531,Linda Jones,linda_jones,False,32,False,2,3,39,1018,19373,11159,15,3,7,1,0,1,3,10,6,7,7,7,7,0,2,2,3,2,3,2,True,2,3,3,65,23,2,1.0,1.0,0,24.58333333333333,14,1,0.0434782608695652,2
532,William Smith,william_smith,False,47,True,2,14,42,703,11825,4960,12,2,0,1,1,3,2,20,2,7,7,1,7,0,3,2,0,2,3,2,True,2,3,3,19,9,4,0.143,1.0,0,19.1,8,1,0.0434782608695652,1
533,David Brown,david_brown,False,40,True,1,5,48,580,23772,10475,21,3,0,2,1,3,5,20,2,18,13,1,12,1,3,1,0,3,2,2,True,4,2,3,22,7,4,0.056,0.722,2,14.2,4,2,0.0869565217391304,1
534,Michael Davis,michael_davis,False,53,True,1,7,59,970,13514,14814,19,4,7,1,0,2,3,32,3,5,1,1,3,0,2,3,2,2,2,2,True,2,4,4,34,12,3,0.2,0.2,0,19.53333333333333,10,1,0.0434782608695652,2
535,William Garcia,william_garcia,False,41,True,0,10,73,427,8861,19141,15,5,5,1,2,3,3,23,2,21,6,12,6,3,1,1,3,2,1,1,True,3,3,3,21,9,4,0.571,0.286,2,15.483333333333333,12,2,0.0869565217391304,1
536,Michael Garcia,michael_garcia,False,60,True,2,16,84,1179,11924,5405,14,2,0,1,1,3,8,10,1,2,2,2,2,0,0,2,0,2,3,2,True,2,2,4,13,6,4,1.0,1.0,1,22.066666666666663,8,2,0.0869565217391304,1
537,James Rodriguez,james_rodriguez,False,27,True,0,10,32,294,4809,8793,21,3,3,2,0,1,1,9,4,9,7,1,7,2,3,2,0,3,2,1,True,3,2,4,61,21,2,0.111,0.778,2,19.9,11,1,0.0434782608695652,1
538,David Martinez,david_martinez,False,41,True,1,1,59,314,19562,19189,12,5,5,1,2,2,1,22,3,22,7,2,10,1,3,1,2,2,1,2,True,3,3,2,34,12,3,0.091,0.318,0,19.4,9,1,0.0434782608695652,1
539,Barbara Davis,barbara_davis,False,50,True,1,8,54,316,9983,3875,15,1,6,1,1,3,7,4,2,2,2,2,2,1,3,2,1,2,3,2,True,1,2,5,19,7,4,1.0,1.0,1,17.65,10,1,0.0434782608695652,2
540,James Rodriguez,james_rodriguez,True,28,False,2,1,67,654,3872,2216,13,1,1,1,0,1,7,10,4,7,7,3,7,0,0,0,1,2,3,2,True,4,2,4,41,15,3,0.429,1.0,2,17.1,14,2,0.0869565217391304,2
541,James Garcia,james_garcia,False,36,False,1,8,63,427,20335,11713,14,3,7,0,0,2,9,10,2,8,7,0,5,1,0,3,0,2,0,2,True,2,3,2,30,11,4,0.0,0.875,1,18.516666666666666,11,3,0.1304347826086956,2
542,William Williams,william_williams,False,38,False,2,1,81,168,15397,7861,14,3,3,1,0,2,4,10,4,1,0,0,0,0,2,2,2,2,3,3,True,3,3,3,50,21,3,0.0,0.0,0,19.03333333333333,12,1,0.0434782608695652,2
543,Jennifer Williams,jennifer_williams,False,44,True,2,24,49,381,2104,3708,14,1,2,0,0,2,2,9,5,5,2,1,4,0,0,0,2,2,2,2,True,2,2,2,58,29,3,0.2,0.4,1,19.7,5,1,0.0434782608695652,2
544,John Brown,john_brown,False,47,False,0,3,49,217,10225,13770,12,4,0,2,1,2,9,28,2,22,2,11,13,2,3,2,2,2,3,1,True,4,4,4,18,8,4,0.5,0.091,2,19.366666666666667,11,1,0.0434782608695652,2
545,James Smith,james_smith,False,30,True,0,27,99,501,25275,5304,23,2,0,1,1,4,7,10,2,8,7,7,7,1,2,2,3,3,3,1,True,3,3,4,23,12,4,0.875,0.875,2,21.85,13,1,0.0434782608695652,1
546,Elizabeth Davis,elizabeth_davis,False,29,True,2,10,99,1396,2755,2642,11,1,6,1,1,2,1,1,6,1,0,0,0,0,2,2,2,2,2,2,True,2,3,3,61,31,2,0.0,0.0,0,21.8,8,2,0.0869565217391304,1
547,Elizabeth Miller,elizabeth_miller,True,42,True,0,19,57,933,20366,2759,12,1,1,2,0,2,6,7,2,2,2,2,2,0,2,3,2,2,3,2,True,4,3,4,31,10,3,1.0,1.0,0,14.083333333333334,14,1,0.0434782608695652,2
548,Jennifer Johnson,jennifer_johnson,False,43,True,1,15,47,775,23683,6804,18,2,0,2,1,2,3,7,5,2,2,2,2,1,3,1,3,2,2,2,True,2,3,3,75,24,2,1.0,1.0,0,16.583333333333332,13,1,0.0434782608695652,1
549,Jennifer Davis,jennifer_davis,False,34,False,2,8,96,970,7360,6142,11,2,4,1,0,1,3,10,2,5,1,4,3,0,1,2,2,2,3,2,True,2,3,4,17,10,4,0.8,0.2,0,25.133333333333333,10,1,0.0434782608695652,2
550,William Martinez,william_martinez,False,23,True,1,9,37,650,4344,2500,14,1,2,1,0,0,1,5,2,4,3,0,2,1,1,2,0,2,3,3,True,2,3,4,24,8,4,0.0,0.75,2,20.98333333333333,8,2,0.0869565217391304,1
551,Jennifer Smith,jennifer_smith,False,39,False,1,3,44,141,18767,6389,15,2,8,1,2,2,9,12,3,8,3,3,6,1,2,3,1,2,2,0,True,2,3,3,29,10,4,0.375,0.375,2,20.35,9,1,0.0434782608695652,2
552,John Davis,john_davis,False,56,True,1,9,81,832,20420,11103,11,4,4,1,0,2,7,30,1,10,7,1,1,0,2,2,3,2,2,1,True,3,4,3,11,3,4,0.1,0.7,0,15.45,11,2,0.0869565217391304,1
553,Barbara Smith,barbara_smith,False,40,False,2,2,86,804,22929,2342,20,1,1,1,0,0,0,5,2,4,2,2,3,0,3,1,3,3,3,1,True,3,3,4,30,15,4,0.5,0.5,2,20.666666666666668,6,2,0.0869565217391304,1
554,Barbara Williams,barbara_williams,False,27,False,2,7,55,975,23398,6811,19,2,4,1,0,2,8,9,2,7,6,0,7,0,3,1,0,2,0,0,True,2,1,1,24,11,4,0.0,0.857,2,21.83333333333333,9,1,0.0434782608695652,2
555,Barbara Brown,barbara_brown,False,29,True,0,10,83,1090,17967,2297,14,1,6,1,1,2,1,2,2,2,2,2,2,2,3,2,1,2,3,2,True,2,2,4,21,13,4,1.0,1.0,1,15.333333333333334,12,1,0.0434782608695652,1
556,Michael Smith,michael_smith,False,53,True,2,6,86,346,10919,2450,17,2,2,1,0,2,2,19,4,2,2,2,2,0,3,2,3,2,3,2,True,2,4,4,39,22,3,1.0,1.0,0,20.78333333333333,9,1,0.0434782608695652,2
557,Barbara Rodriguez,barbara_rodriguez,False,35,False,0,2,61,1225,4761,5093,11,2,4,0,0,3,2,16,2,1,0,0,0,1,3,2,0,2,0,3,True,3,1,3,29,12,4,0.0,0.0,1,10.0,13,2,0.0869565217391304,1
558,Michael Rodriguez,michael_rodriguez,False,32,True,1,24,80,430,21146,5309,15,2,2,2,0,3,1,10,2,10,8,4,7,2,0,2,3,2,3,2,True,2,4,5,26,11,4,0.4,0.8,1,24.1,9,1,0.0434782608695652,2
559,William Martinez,william_martinez,False,38,True,1,2,92,268,20471,3057,13,1,1,1,0,4,6,6,0,1,0,0,1,1,3,2,2,2,1,0,True,3,4,2,0,0,5,0.0,0.0,2,17.583333333333332,9,2,0.0869565217391304,2
560,John Miller,john_miller,False,34,False,0,8,32,167,4187,5121,14,2,3,1,0,4,3,7,3,0,0,0,0,1,1,2,0,2,2,2,True,2,2,4,29,10,4,0.0,0.0,1,14.666666666666666,13,2,0.0869565217391304,1
561,William Davis,william_davis,False,52,True,1,3,31,621,10084,16856,11,4,5,1,1,3,1,34,3,34,6,1,16,0,2,1,0,2,0,3,True,1,1,2,32,11,3,0.029,0.176,0,20.35,10,2,0.0869565217391304,2
562,James Garcia,james_garcia,True,33,True,2,1,63,527,5207,2686,13,1,1,1,0,3,1,10,2,10,9,7,8,0,3,2,3,2,2,1,True,3,3,4,31,11,3,0.7,0.9,2,21.2,8,1,0.0434782608695652,2
563,Michael Davis,michael_davis,False,25,False,2,26,32,883,22807,6180,23,2,0,1,1,0,1,6,5,6,5,1,4,0,2,2,3,3,1,1,True,2,4,3,61,20,2,0.167,0.833,1,14.733333333333334,8,1,0.0434782608695652,1
564,John Brown,john_brown,False,45,True,2,2,46,954,12388,6632,13,2,6,1,1,1,0,9,3,8,7,3,1,0,1,0,2,2,0,2,True,2,2,2,34,13,3,0.375,0.875,0,12.2,8,2,0.0869565217391304,1
565,Michael Williams,michael_williams,False,23,True,2,10,79,310,19630,3505,18,1,1,1,0,0,1,2,3,2,2,0,2,0,0,3,2,2,3,2,True,2,4,3,37,15,3,0.0,1.0,1,15.55,12,1,0.0434782608695652,2
566,Mary Brown,mary_brown,True,47,False,2,27,77,719,10339,6397,12,2,0,2,1,1,4,8,2,5,4,1,3,0,1,3,2,2,3,2,True,5,3,4,28,16,4,0.2,0.8,2,17.783333333333335,17,1,0.0434782608695652,1
567,David Rodriguez,david_rodriguez,False,34,True,2,2,60,304,18686,6274,22,2,0,1,1,2,1,6,5,6,5,1,4,0,3,2,3,3,2,2,True,2,4,4,54,26,3,0.167,0.833,0,16.3,12,2,0.0869565217391304,2
568,Michael Williams,michael_williams,True,55,True,1,2,78,725,21199,19859,13,5,5,1,0,2,5,24,2,5,2,1,4,1,3,2,0,2,3,2,True,5,3,3,19,11,4,0.2,0.4,2,16.2,14,1,0.0434782608695652,1
569,Michael Jones,michael_jones,False,36,True,2,8,76,1434,14229,7587,15,3,0,0,1,3,1,10,1,10,7,0,9,0,0,1,0,2,1,2,True,3,1,2,13,5,4,0.0,0.7,1,19.95,9,2,0.0869565217391304,1
570,James Jones,james_jones,False,52,True,1,19,41,715,26589,4258,18,1,1,0,0,3,0,5,3,4,3,1,2,1,3,2,3,2,0,2,True,2,3,2,40,17,3,0.25,0.75,0,20.98333333333333,10,2,0.0869565217391304,1
571,Linda Johnson,linda_johnson,False,26,False,0,1,71,575,5288,4364,14,1,2,2,0,1,3,5,2,2,2,2,0,1,0,0,3,2,0,2,True,2,2,2,27,11,4,1.0,1.0,0,17.599999999999998,9,2,0.0869565217391304,1
572,Barbara Johnson,barbara_johnson,False,29,False,1,27,66,657,25549,4335,12,2,4,1,0,2,4,11,3,8,7,1,1,1,1,2,2,2,0,1,True,2,3,2,45,16,3,0.125,0.875,2,15.766666666666666,12,2,0.0869565217391304,2
573,Linda Jones,linda_jones,True,26,True,2,8,38,1146,3064,5326,17,2,0,1,1,2,6,6,2,4,3,1,2,0,3,1,0,2,2,1,True,2,1,3,22,8,4,0.25,0.75,2,17.2,8,3,0.1304347826086956,2
574,David Brown,david_brown,False,34,False,2,1,72,182,13551,3280,16,1,1,1,0,3,2,10,2,4,2,1,3,0,1,3,3,2,2,2,True,2,3,3,17,10,4,0.25,0.5,0,18.066666666666663,9,2,0.0869565217391304,1
575,Patricia Brown,patricia_brown,False,54,False,0,19,95,376,22670,5485,11,2,3,1,0,3,9,9,4,5,3,1,4,2,3,2,0,2,1,2,True,5,3,4,63,38,2,0.2,0.6,1,22.53333333333333,11,1,0.0434782608695652,2
576,Barbara Martinez,barbara_martinez,False,27,True,1,8,84,829,24008,4342,19,2,0,2,1,0,0,5,3,4,2,1,1,1,2,2,3,2,1,2,True,3,4,2,34,11,3,0.25,0.5,0,14.65,14,1,0.0434782608695652,2
577,Barbara Smith,barbara_smith,False,37,False,0,10,82,571,19905,2782,13,1,1,1,0,0,0,6,3,5,3,4,3,2,3,2,0,2,1,1,True,4,3,2,39,13,3,0.8,0.6,2,18.516666666666666,10,1,0.0434782608695652,2
578,Barbara Williams,barbara_williams,False,38,False,2,2,75,240,26085,5980,12,2,3,2,0,3,6,17,2,15,7,4,12,0,0,3,0,2,3,2,True,5,2,4,27,12,4,0.267,0.467,2,26.166666666666668,14,1,0.0434782608695652,1
579,Linda Jones,linda_jones,False,34,False,2,2,86,121,7530,4381,11,1,1,1,0,3,1,6,3,6,5,1,3,0,2,1,0,2,2,2,True,2,2,3,37,13,3,0.167,0.833,0,21.2,15,1,0.0434782608695652,2
580,Jennifer Johnson,jennifer_johnson,False,35,False,1,8,72,384,20317,2572,16,1,6,1,1,3,1,3,1,3,2,0,2,1,0,2,3,2,1,1,True,2,3,2,10,4,5,0.0,0.667,2,13.483333333333334,12,1,0.0434782608695652,1
581,Michael Garcia,michael_garcia,False,30,True,1,1,38,921,24375,3833,21,1,2,1,0,2,3,7,2,2,2,0,2,2,3,0,2,3,2,2,True,2,2,5,28,9,4,0.0,1.0,0,16.75,13,2,0.0869565217391304,1
